"","Platform","Genre","Publisher","Global_Sales","Critic_Score","Rating","Is_Fiasco"
"2084","PS2","Platform","Sony Computer Entertainment",0.08,71,"E",FALSE
"2085","PC","Racing","Electronic Arts",0.08,65,"T",FALSE
"2086","PC","Racing","Electronic Arts",0.08,82,"T",FALSE
"2087","XB","Shooter","Ubisoft",0.08,78,"M",FALSE
"2088","PC","Platform","Ubisoft",0.08,86,"E10+",FALSE
"2089","XB","Action","THQ",0.08,70,"T",FALSE
"2090","PS3","Racing","Konami Digital Entertainment",0.08,67,"E10+",FALSE
"2091","PS3","Shooter","Activision",0.07,36,"T",FALSE
"2092","XB","Platform","Ubisoft",0.07,75,"E",FALSE
"2093","PC","Racing","Electronic Arts",0.07,82,"T",FALSE
"2094","PS3","Racing","Activision",0.07,47,"M",FALSE
"2095","XB","Platform","Namco Bandai Games",0.07,75,"T",FALSE
"2096","PC","Strategy","Electronic Arts",0.07,82,"T",FALSE
"2097","PS2","Simulation","Sega",0.07,64,"E",FALSE
"2098","PC","Role-Playing","Namco Bandai Games",0.07,89,"M",FALSE
"2099","XB","Racing","THQ",0.07,67,"T",FALSE
"2100","X360","Sports","Take-Two Interactive",0.07,47,"E",FALSE
"2101","PS2","Action","Konami Digital Entertainment",0.07,70,"M",FALSE
"2102","XB","Action","Electronic Arts",0.07,59,"E",FALSE
"2103","PS2","Action","Konami Digital Entertainment",0.07,34,"M",FALSE
"2104","PC","Sports","Sega",0.07,87,"E",FALSE
"2105","PS2","Simulation","Konami Digital Entertainment",0.07,67,"E10+",FALSE
"2106","XB","Platform","Activision",0.07,73,"E",FALSE
"2107","PC","Role-Playing","Microsoft Game Studios",0.07,83,"M",FALSE
"2108","PC","Simulation","Electronic Arts",0.07,78,"T",FALSE
"2109","PS2","Adventure","Sony Computer Entertainment",0.07,61,"M",FALSE
"2110","PC","Simulation","Microsoft Game Studios",0.07,88,"E",FALSE
"2111","PS3","Shooter","Namco Bandai Games",0.07,56,"M",FALSE
"2112","XB","Simulation","Konami Digital Entertainment",0.07,69,"T",FALSE
"2113","X360","Fighting","Namco Bandai Games",0.07,53,"T",FALSE
"2114","PS3","Racing","Sony Computer Entertainment",0.07,89,"E10+",FALSE
"2115","XB","Strategy","Sega",0.07,67,"T",FALSE
"2116","PS2","Strategy","THQ",0.07,71,"M",FALSE
"2117","XB","Simulation","Take-Two Interactive",0.06,62,"T",FALSE
"2118","XB","Racing","Ubisoft",0.06,51,"M",FALSE
"2119","XB","Misc","Take-Two Interactive",0.06,63,"T",FALSE
"2120","PC","Strategy","Microsoft Game Studios",0.06,81,"T",FALSE
"2121","PS2","Action","Konami Digital Entertainment",0.06,51,"M",FALSE
"2122","XB","Action","Electronic Arts",0.06,49,"E",TRUE
"2123","PS2","Shooter","Namco Bandai Games",0.06,45,"T",FALSE
"2124","XB","Racing","Electronic Arts",0.06,83,"E",TRUE
"2125","PC","Platform","Electronic Arts",0.06,74,"T",TRUE
"2126","PS2","Role-Playing","Sony Computer Entertainment",0.06,59,"T",FALSE
"2127","PC","Strategy","Microsoft Game Studios",0.06,70,"E10+",FALSE
"2128","XB","Action","Ubisoft",0.06,71,"M",FALSE
"2129","XB","Adventure","Take-Two Interactive",0.06,77,"M",FALSE
"2130","PC","Racing","Activision",0.06,81,"E10+",FALSE
"2131","PC","Shooter","Activision",0.06,86,"T",FALSE
"2132","XB","Shooter","Take-Two Interactive",0.06,72,"M",FALSE
"2133","PS2","Misc","Ubisoft",0.06,64,"E",FALSE
"2134","PC","Shooter","Namco Bandai Games",0.06,80,"M",FALSE
"2135","PC","Action","Electronic Arts",0.06,54,"E",FALSE
"2136","PS2","Shooter","Namco Bandai Games",0.06,57,"T",FALSE
"2137","XB","Strategy","Sega",0.06,69,"T",FALSE
"2138","PS2","Racing","Namco Bandai Games",0.06,59,"T",FALSE
"2139","X360","Shooter","Activision",0.06,35,"T",FALSE
"2140","X360","Shooter","Namco Bandai Games",0.06,53,"M",FALSE
"2141","PC","Racing","Electronic Arts",0.06,83,"E",TRUE
"2142","PC","Strategy","Microsoft Game Studios",0.06,72,"E",FALSE
"2143","PS2","Shooter","Ubisoft",0.06,44,"T",FALSE
"2144","XB","Action","Electronic Arts",0.06,45,"T",FALSE
"2145","PC","Shooter","THQ",0.06,82,"M",FALSE
"2146","PS2","Action","Sega",0.06,59,"T",FALSE
"2147","PC","Simulation","Electronic Arts",0.06,81,"T",FALSE
"2148","PC","Action","Electronic Arts",0.06,65,"E",FALSE
"2149","XB","Sports","Electronic Arts",0.06,69,"E",FALSE
"2150","PC","Action","Electronic Arts",0.06,76,"M",FALSE
"2151","PC","Platform","Electronic Arts",0.06,81,"T",FALSE
"2152","PC","Role-Playing","THQ",0.06,77,"T",FALSE
"2153","XB","Sports","Sega",0.05,80,"E",FALSE
"2154","PS2","Shooter","Sony Computer Entertainment",0.05,78,"E",FALSE
"2155","XB","Sports","Electronic Arts",0.05,74,"E",FALSE
"2156","PC","Simulation","Ubisoft",0.05,60,"T",FALSE
"2157","XB","Sports","Activision",0.05,80,"E",FALSE
"2158","PS2","Action","Namco Bandai Games",0.05,66,"T",FALSE
"2159","PC","Shooter","Electronic Arts",0.05,78,"T",FALSE
"2160","X360","Sports","Electronic Arts",0.05,72,"E",FALSE
"2161","XB","Action","Sega",0.05,79,"T",FALSE
"2162","X360","Fighting","Konami Digital Entertainment",0.05,49,"T",FALSE
"2163","PC","Action","Ubisoft",0.05,66,"T",TRUE
"2164","PS2","Racing","Sony Computer Entertainment",0.05,70,"E",TRUE
"2165","PC","Shooter","Take-Two Interactive",0.05,66,"M",FALSE
"2166","PS2","Racing","Sega",0.05,81,"E",FALSE
"2167","PC","Shooter","Electronic Arts",0.05,82,"E10+",FALSE
"2168","PS2","Role-Playing","Namco Bandai Games",0.05,65,"E10+",FALSE
"2169","XB","Action","Konami Digital Entertainment",0.05,30,"M",FALSE
"2170","XB","Sports","Electronic Arts",0.05,75,"E",FALSE
"2171","PC","Strategy","THQ",0.05,86,"M",FALSE
"2172","PC","Simulation","Microsoft Game Studios",0.05,85,"T",FALSE
"2173","PC","Action","Activision",0.05,66,"E10+",FALSE
"2174","PS2","Sports","Electronic Arts",0.05,70,"E",FALSE
"2175","XB","Action","Microsoft Game Studios",0.05,84,"M",FALSE
"2176","X360","Strategy","Electronic Arts",0.05,79,"T",FALSE
"2177","PC","Racing","Electronic Arts",0.05,78,"E10+",FALSE
"2178","PC","Strategy","Activision",0.05,88,"T",FALSE
"2179","XB","Fighting","Microsoft Game Studios",0.05,46,"T",FALSE
"2180","PC","Racing","Electronic Arts",0.05,82,"E",FALSE
"2181","PC","Shooter","Ubisoft",0.05,89,"M",FALSE
"2182","PC","Sports","Electronic Arts",0.05,72,"E",TRUE
"2183","PC","Simulation","Electronic Arts",0.05,92,"T",FALSE
"2184","PC","Sports","Electronic Arts",0.05,72,"E",TRUE
"2185","PS2","Misc","THQ",0.05,82,"E",FALSE
"2186","X360","Sports","Activision",0.05,41,"E",FALSE
"2187","PC","Strategy","THQ",0.05,93,"M",FALSE
"2188","PC","Simulation","Ubisoft",0.05,79,"T",FALSE
"2189","XB","Shooter","THQ",0.05,70,"T",FALSE
"2190","PC","Strategy","THQ",0.05,86,"E10+",FALSE
"2191","PC","Shooter","Activision",0.05,74,"M",FALSE
"2192","PC","Simulation","Microsoft Game Studios",0.05,84,"E",FALSE
"2193","PC","Action","Take-Two Interactive",0.04,88,"M",FALSE
"2194","X360","Sports","Sega",0.04,80,"E",FALSE
"2195","PC","Sports","Konami Digital Entertainment",0.04,76,"E",TRUE
"2196","PC","Action","Ubisoft",0.04,70,"T",FALSE
"2197","X360","Shooter","Namco Bandai Games",0.04,35,"M",FALSE
"2198","X360","Fighting","Ubisoft",0.04,60,"T",FALSE
"2199","PC","Simulation","Ubisoft",0.04,86,"T",FALSE
"2200","XB","Racing","Electronic Arts",0.04,72,"E",FALSE
"2201","PC","Racing","Electronic Arts",0.04,70,"E10+",FALSE
"2202","PC","Simulation","Electronic Arts",0.04,92,"T",FALSE
"2203","PC","Simulation","Electronic Arts",0.04,76,"T",FALSE
"2204","PC","Strategy","THQ",0.04,70,"M",FALSE
"2205","PC","Strategy","Ubisoft",0.04,77,"T",FALSE
"2206","PS2","Action","THQ",0.04,66,"T",FALSE
"2207","PC","Strategy","Microsoft Game Studios",0.04,84,"T",FALSE
"2208","PC","Sports","Sega",0.04,66,"E",FALSE
"2209","XB","Strategy","Take-Two Interactive",0.04,66,"T",FALSE
"2210","PC","Strategy","THQ",0.04,87,"M",FALSE
"2211","PC","Strategy","Microsoft Game Studios",0.04,89,"T",FALSE
"2212","PS2","Sports","Konami Digital Entertainment",0.04,67,"E",FALSE
"2213","XB","Action","Take-Two Interactive",0.04,52,"T",TRUE
"2214","PS2","Action","Sega",0.04,62,"M",FALSE
"2215","PC","Action","Take-Two Interactive",0.04,94,"M",FALSE
"2216","PS3","Sports","Ubisoft",0.04,59,"E10+",FALSE
"2217","PC","Adventure","Ubisoft",0.04,47,"M",FALSE
"2218","X360","Puzzle","Konami Digital Entertainment",0.04,34,"T",FALSE
"2219","X360","Sports","Namco Bandai Games",0.04,72,"T",FALSE
"2220","PC","Simulation","Activision",0.04,84,"T",FALSE
"2221","PC","Strategy","THQ",0.04,81,"E10+",FALSE
"2222","PC","Action","Konami Digital Entertainment",0.04,58,"M",FALSE
"2223","PC","Shooter","Microsoft Game Studios",0.04,83,"M",FALSE
"2224","PS2","Sports","Electronic Arts",0.04,74,"E",FALSE
"2225","PS2","Action","Konami Digital Entertainment",0.04,53,"M",FALSE
"2226","PC","Action","Electronic Arts",0.04,63,"E10+",FALSE
"2227","PC","Action","Electronic Arts",0.04,67,"E",FALSE
"2228","PC","Action","THQ",0.04,72,"M",FALSE
"2229","PC","Simulation","Ubisoft",0.03,71,"T",FALSE
"2230","PC","Role-Playing","Sega",0.03,72,"M",FALSE
"2231","PC","Shooter","Activision",0.03,81,"T",FALSE
"2232","PS2","Action","Namco Bandai Games",0.03,48,"T",FALSE
"2233","X360","Sports","Activision",0.03,41,"E",FALSE
"2234","PC","Strategy","Microsoft Game Studios",0.03,84,"T",FALSE
"2235","PC","Shooter","Ubisoft",0.03,78,"M",FALSE
"2236","PC","Shooter","THQ",0.03,82,"M",FALSE
"2237","PC","Action","Ubisoft",0.03,75,"T",FALSE
"2238","XB","Platform","Microsoft Game Studios",0.03,62,"E",FALSE
"2239","PC","Racing","Ubisoft",0.03,80,"E10+",FALSE
"2240","PC","Simulation","Activision",0.03,59,"T",FALSE
"2241","PC","Action","Activision",0.03,74,"T",FALSE
"2242","PS2","Sports","Ubisoft",0.03,61,"E",FALSE
"2243","PC","Simulation","Ubisoft",0.03,76,"E",FALSE
"2244","PS2","Simulation","Konami Digital Entertainment",0.03,66,"T",FALSE
"2245","PC","Platform","Ubisoft",0.03,74,"E",FALSE
"2246","PC","Action","Electronic Arts",0.03,64,"E10+",FALSE
"2247","PS2","Strategy","Sega",0.03,78,"T",FALSE
"2248","PC","Sports","Take-Two Interactive",0.03,90,"E",TRUE
"2249","PC","Action","Ubisoft",0.03,76,"M",FALSE
"2250","PC","Action","Activision",0.03,70,"T",FALSE
"2251","XB","Adventure","Ubisoft",0.03,71,"T",FALSE
"2252","PC","Action","Activision",0.03,63,"E10+",FALSE
"2253","PS3","Action","Sony Computer Entertainment",0.03,77,"E10+",FALSE
"2254","XB","Sports","Take-Two Interactive",0.03,83,"E",FALSE
"2255","PC","Shooter","Electronic Arts",0.03,84,"T",FALSE
"2256","PC","Shooter","Take-Two Interactive",0.03,86,"M",FALSE
"2257","XB","Sports","Electronic Arts",0.03,75,"E10+",FALSE
"2258","PS2","Shooter","Electronic Arts",0.03,63,"T",FALSE
"2259","PS2","Platform","Sega",0.03,53,"E",FALSE
"2260","PC","Simulation","Electronic Arts",0.03,70,"E",FALSE
"2261","PC","Simulation","Electronic Arts",0.03,74,"T",FALSE
"2262","PC","Action","Take-Two Interactive",0.03,72,"T",FALSE
"2263","PC","Shooter","Electronic Arts",0.03,80,"T",FALSE
"2264","PC","Shooter","Electronic Arts",0.03,89,"T",FALSE
"2265","PC","Role-Playing","Microsoft Game Studios",0.03,80,"M",FALSE
"2266","PC","Action","Electronic Arts",0.02,57,"T",FALSE
"2267","XB","Sports","Konami Digital Entertainment",0.02,48,"E",FALSE
"2268","PC","Simulation","Microsoft Game Studios",0.02,78,"E",FALSE
"2269","PS3","Strategy","Sony Computer Entertainment",0.02,76,"E10+",FALSE
"2270","PC","Strategy","Ubisoft",0.02,66,"E10+",FALSE
"2271","PC","Simulation","Electronic Arts",0.02,63,"E10+",FALSE
"2272","PC","Shooter","Ubisoft",0.02,78,"M",FALSE
"2273","PC","Shooter","Ubisoft",0.02,79,"M",FALSE
"2274","PC","Simulation","Ubisoft",0.02,86,"T",FALSE
"2275","PS2","Racing","Namco Bandai Games",0.02,54,"E",FALSE
"2276","PC","Action","Activision",0.02,71,"E10+",FALSE
"2277","PC","Shooter","THQ",0.02,73,"T",FALSE
"2278","PC","Strategy","Ubisoft",0.02,68,"T",FALSE
"2279","XB","Adventure","Take-Two Interactive",0.02,48,"E10+",FALSE
"2280","PC","Shooter","Electronic Arts",0.02,78,"E10+",FALSE
"2281","PS2","Shooter","Namco Bandai Games",0.02,40,"T",FALSE
"2282","PC","Adventure","Ubisoft",0.02,36,"T",FALSE
"2283","PC","Shooter","Electronic Arts",0.02,89,"M",FALSE
"2284","XB","Fighting","Sega",0.02,58,"T",FALSE
"2285","PC","Strategy","Electronic Arts",0.02,84,"T",FALSE
"2286","PC","Sports","Electronic Arts",0.02,77,"E",FALSE
"2287","PC","Shooter","Activision",0.02,81,"M",FALSE
"2288","PC","Shooter","Take-Two Interactive",0.02,89,"M",FALSE
"2289","PC","Sports","Konami Digital Entertainment",0.02,69,"E",TRUE
"2290","PC","Action","Konami Digital Entertainment",0.02,55,"M",FALSE
"2291","PC","Platform","Activision",0.02,62,"T",FALSE
"2292","PC","Action","Activision",0.02,52,"T",FALSE
"2293","XB","Action","Sega",0.02,59,"M",FALSE
"2294","PC","Strategy","Sega",0.02,42,"M",FALSE
"2295","XB","Racing","Take-Two Interactive",0.02,38,"T",FALSE
"2296","PC","Simulation","Ubisoft",0.02,65,"T",FALSE
"2297","PC","Role-Playing","Electronic Arts",0.02,70,"M",FALSE
"2298","PC","Racing","Namco Bandai Games",0.02,72,"T",FALSE
"2299","PS3","Action","Ubisoft",0.02,67,"M",FALSE
"2300","PC","Shooter","Electronic Arts",0.02,84,"M",FALSE
"2301","X360","Misc","THQ",0.02,54,"E",FALSE
"2302","X360","Action","Ubisoft",0.02,62,"T",FALSE
"2303","XB","Adventure","THQ",0.02,77,"T",FALSE
"2304","PS3","Action","THQ",0.02,82,"M",FALSE
"2305","PC","Sports","Electronic Arts",0.02,62,"E10+",TRUE
"2306","PC","Action","Ubisoft",0.02,74,"T",FALSE
"2307","PC","Shooter","Activision",0.02,63,"T",FALSE
"2308","PC","Adventure","Ubisoft",0.02,79,"E",FALSE
"2309","XB","Fighting","Konami Digital Entertainment",0.02,43,"T",FALSE
"2310","PS3","Action","Sony Computer Entertainment",0.02,50,"E10+",FALSE
"2311","X360","Strategy","Microsoft Game Studios",0.02,75,"E10+",FALSE
"2312","PS2","Sports","Sony Computer Entertainment",0.02,63,"E",FALSE
"2313","PC","Simulation","Microsoft Game Studios",0.02,69,"E",FALSE
"2314","PC","Action","Ubisoft",0.02,52,"T",FALSE
"2315","PC","Strategy","Take-Two Interactive",0.02,57,"T",FALSE
"2316","PC","Shooter","Microsoft Game Studios",0.02,87,"M",FALSE
"2317","PC","Platform","THQ",0.02,58,"E",FALSE
"2318","PC","Action","Activision",0.02,86,"E10+",FALSE
"2319","PC","Simulation","Ubisoft",0.02,56,"E10+",FALSE
"2320","PC","Shooter","Activision",0.02,84,"T",FALSE
"2321","PC","Action","Microsoft Game Studios",0.02,66,"M",TRUE
"2322","PC","Sports","Electronic Arts",0.02,77,"E",FALSE
"2323","PC","Racing","Namco Bandai Games",0.01,72,"E",FALSE
"2324","PC","Sports","Take-Two Interactive",0.01,90,"E",TRUE
"2325","PC","Shooter","Ubisoft",0.01,72,"M",FALSE
"2326","PC","Misc","Ubisoft",0.01,58,"E",FALSE
"2327","PC","Action","Take-Two Interactive",0.01,93,"M",FALSE
"2328","XB","Action","THQ",0.01,69,"T",TRUE
"2329","PC","Strategy","Microsoft Game Studios",0.01,72,"T",FALSE
"2330","PC","Shooter","Take-Two Interactive",0.01,74,"M",FALSE
"2331","PS3","Sports","Electronic Arts",0.01,83,"E",TRUE
"2332","PC","Strategy","Electronic Arts",0.01,75,"T",FALSE
"2333","PC","Simulation","Electronic Arts",0.01,72,"E",FALSE
"2334","X360","Platform","Microsoft Game Studios",0.01,77,"E",FALSE
"2335","PC","Action","Activision",0.01,57,"E10+",FALSE
"2336","PC","Action","Electronic Arts",0.01,77,"E",FALSE
"2337","PC","Role-Playing","Activision",0.01,82,"T",FALSE
"2338","PC","Sports","Electronic Arts",0.01,91,"E",TRUE
"2339","PS2","Shooter","Activision",0.01,70,"E10+",FALSE
"2340","PC","Shooter","Namco Bandai Games",0.01,59,"M",FALSE
"2341","PC","Action","Ubisoft",0.01,79,"E",FALSE
"2342","PC","Racing","THQ",0.01,61,"T",FALSE
"2343","PC","Sports","Konami Digital Entertainment",0.01,78,"E",FALSE
"2344","PC","Action","Activision",0.01,58,"E10+",FALSE
"2345","PC","Racing","Sega",0.01,74,"E",FALSE
"2346","PC","Action","Activision",0.01,78,"T",FALSE
"2347","X360","Fighting","Namco Bandai Games",0.01,49,"T",TRUE
"2348","PC","Action","Konami Digital Entertainment",0.01,80,"M",FALSE
